Player ID,Username,First Name,Last Name,Race,Class,Level,Region,Guild,Weapon,Status,Join Date,ATK,DEF,SPD,HP,MP,Total Stat,Kills,Deaths,Quests Completed,Win Rate (%),Playtime (hrs), Gold Earned ,Is Premium,Gold Rank,Tier,Status Aktif,Performance,OP or Not,Recruitment Priority,Status Squad
PL0435,BRYNN_853,Brynn,Stormcall,Orc,Warrior,25,Suncoast,Steel Fang,Wand,Active,2/7/2019,20,108,52,4189,2613,180,1215,237,35,84%,8955," $207,356.00 ",No,396,Rookie,TRUE,Excellent,Normal,Medium,Tanker
PL0436,brynn_919,Brynn,Ravencrest,Orc,Rogue,49,Eastmoor,Steel Fang,Fists,Active,6/4/2023,44,64,62,4897,,170,1894,218,43,90%,633," $493,928.00 ",No,256,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0437,aria_431,,Ashgrove,,Monk,44,Darkwood,Iron Shield,Sword,Active,9/12/2019,33,105,25,4350,156,163,2073,65,6,97%,9610," $523,695.00 ",Yes,238,Veteran,TRUE,Excellent,Normal,Medium,Tanker
PL0438,ewan_835,Ewan,Wildhorn,Halfling,Monk,49,Eastmoor,Arcane Order,Axe,Retired,8/17/2023,50,35,104,165,637,189,765,248,294,76%,2843," $656,549.00 ",No,172,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0439,cedric_134,Cedric,Silverbow,Elf,Rogue,56,Northland,Arcane Order,Axe,Retired,11/28/2020,30,122,79,,2555,231,2190,90,83,96%,7273," $62,372.00 ",No,454,Elite,FALSE,Excellent,Normal,Medium,Tactician
PL0440,myra_422,Myra,Coldwater,Tiefling,Bard,2,Ironpeak,Crimson Dawn,Dagger,Active,1/27/2021,58,90,136,2711,2905,284,,111,140,86%,8963," $362,743.00 ",No,323,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0441,leon_608,Leon,Brightblade,Dragonborn,Rogue,80,Suncoast,None,Dagger,Active,7/22/2021,109,130,16,4403,173,255,4070,15,23,100%,4294,,Yes,486,Legend,TRUE,Excellent,Normal,High,Tanker
PL0442,aiden_782,Aiden,Flameborn,Tiefling,Mage,43,Darkwood,Golden Leaf,Spear,Inactive,3/14/2024,137,101,52,4374,964,290,4282,798,195,84%,9088," $336,695.00 ",No,340,Veteran,FALSE,Excellent,Normal,Medium,Tanker
PL0443,dune_711,Dune,Nightfall,Dwarf,Necromancer,78,Suncoast,Arcane Order,Axe,Banned,1/28/2022,31,16,55,1403,1653,,3615,778,70,82%,4517,,No,486,Legend,FALSE,Excellent,Normal,Medium,Tactician
PL0444,kira_305,Kira,Moonwhisper,Dragonborn,Monk,85,Frostheim,Crimson Dawn,Wand,Active,1/3/2018,116,,147,3662,467,358,3438,139,248,96%,1282," $960,532.00 ",Yes,18,Legend,TRUE,Excellent,Overpowered,High,Elity Spy
PL0445,myra_930,Myra,Ironveil,Dwarf,Warrior,11,Frostheim,Iron Shield,Axe,Active,4/11/2022,104,150,117,653,,371,4200,502,19,89%,1708," $362,603.00 ",No,324,Rookie,TRUE,Excellent,Normal,Medium,Squad Inti
PL0446,roran_231,Roran,Brightblade,Human,Paladin,37,Northland,Steel Fang,Staff,Banned,9/14/2020,130,90,31,298,888,251,2506,305,93,89%,2337," $45,389.00 ",No,461,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0447,delia_645,Delia,Ironfist,Halfling,Necromancer,70,Suncoast,Crimson Dawn,Staff,Retired,11/22/2022,66,99,129,785,763,294,1918,,202,69%,6222," $920,365.00 ",No,39,Elite,FALSE,Average,Normal,Medium,Elity Spy
PL0448,torin_737,Torin,Lightfoot,Orc,Necromancer,16,Silverdale,Golden Leaf,Fists,Active,7/23/2018,30,19,43,4902,2068,92,1436,382,218,79%,9493," $112,784.00 ",No,429,Rookie,TRUE,Excellent,Normal,Medium,Ranger
PL0449,vex_484,Vex,,Orc,Monk,49,Ironpeak,Steel Fang,Bow,Active,8/14/2022,50,86,72,2217,383,208,3014,601,167,83%,9504," $701,972.00 ",Yes,147,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0450,zara_777,Zara,Ashgrove,Dwarf,Mage,79,Suncoast,Iron Shield,Wand,Retired,3/16/2020,43,32,136,2187,2829,211,4418,485,47,90%,5368," $367,987.00 ",Yes,320,Legend,FALSE,Excellent,Normal,High,Elity Spy
PL0451,rosa_579,Rosa,Stormcall,Tiefling,Ranger,24,Ironpeak,Steel Fang,Wand,Retired,12/3/2020,144,75,28,2842,2154,247,3978,157,32,96%,6088," $177,075.00 ",Yes,411,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0452,freya_913,Freya,Goldweave,Dragonborn,Bard,96,Silverdale,None,Sword,Inactive,11/25/2023,20,29,119,4211,52,168,2867,66,260,98%,2135," $696,503.00 ",No,154,Legend,FALSE,Excellent,Normal,Medium,Elity Spy
PL0453,delia_982,Delia,Dawnrise,Halfling,Bard,50,Ashenvale,Steel Fang,Dagger,Retired,5/19/2018,110,36,61,2267,1560,207,,147,132,85%,3555," $790,213.00 ",No,114,Veteran,FALSE,Excellent,Normal,Medium,Brawler
PL0454,yara_896,Yara,Flameborn,Tiefling,Bard,53,Eastmoor,Arcane Order,Sword,Banned,2/17/2022,41,48,70,4211,940,159,2895,647,12,0%,9367," $144,249.00 ",Yes,421,Elite,FALSE,Poor,Normal,Medium,Tactician
PL0455,torin_774,,Darkthorn,Dragonborn,Rogue,81,Silverdale,None,Dagger,Retired,6/25/2019,123,75,60,2886,2679,258,1254,681,225,65%,885," $849,000.00 ",No,78,Legend,FALSE,Average,Normal,Medium,Brawler
PL0456,finn_266,Finn,Frostborn,Dwarf,Rogue,86,Darkwood,Arcane Order,Staff,Retired,9/26/2018,17,22,65,1773,1107,104,3063,393,254,89%,1328," $82,083.00 ",No,447,Legend,FALSE,Excellent,Normal,Medium,Tactician
PL0457,cedric_740,Cedric,,Halfling,Mage,53,Darkwood,Crimson Dawn,Dagger,Active,1/9/2019,28,35,112,4730,365,175,1948,406,30,83%,603," $857,803.00 ",No,72,Elite,TRUE,Excellent,Normal,Medium,Elity Spy
PL0458,myra_488,Myra,Flameborn,Tiefling,Necromancer,15,Northland,Iron Shield,Sword,Active,3/5/2018,111,18,62,1227,1219,191,2869,174,21,94%,2182," $425,995.00 ",Yes,293,Rookie,TRUE,Excellent,Normal,Medium,Brawler
PL0459,jade_954,Jade,Lightfoot,Orc,Ranger,52,Suncoast,Shadow Veil,Spear,Banned,8/4/2023,73,139,132,1100,2824,344,3574,851,21,81%,3414," $309,775.00 ",No,348,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0460,kira_100,Kira,Lightfoot,Gnome,Rogue,72,Darkwood,None,Staff,Active,1/3/2019,12,148,138,1634,709,298,1215,782,268,61%,6159," $943,688.00 ",No,27,Elite,FALSE,Average,Normal,Medium,Elity Spy
PL0461,sable_492,Sable,Moonwhisper,Orc,Paladin,18,Eastmoor,None,Wand,Active,3/1/2021,113,27,125,813,1039,,2171,972,107,69%,9165," $884,369.00 ",No,60,Rookie,TRUE,Average,Normal,Low,Elity Spy
PL0462,kira_470,Kira,Dawnrise,Orc,Mage,9,Northland,Golden Leaf,Dagger,Active,7/12/2020,88,48,105,3485,463,241,1512,148,28,91%,9696," $46,231.00 ",No,459,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0463,grim_548,Grim,Goldweave,Dwarf,Ranger,71,Suncoast,Golden Leaf,Axe,Retired,4/8/2023,89,55,34,4208,1404,178,3511,874,256,80%,9488," $108,077.00 ",No,434,Elite,FALSE,Excellent,Normal,Medium,Ranger
PL0464,gareth_708,Gareth,Ironveil,Human,Paladin,55,Eastmoor,None,Staff,Inactive,1/3/2024,144,50,18,3220,409,212,1991,198,111,0%,5816," $512,892.00 ",No,243,Elite,FALSE,Poor,Normal,Medium,Reguler
PL0465,sable_668,Sable,Flameborn,Dragonborn,Warrior,68,Eastmoor,Golden Leaf,Wand,Active,12/18/2023,90,108,68,199,1969,266,3628,537,78,87%,6658," $3,185.00 ",Yes,485,Elite,TRUE,Excellent,Normal,High,Brawler
PL0466,brix_401,Brix,Lightfoot,Orc,Paladin,51,Ashenvale,Crimson Dawn,Axe,Active,12/27/2021,144,123,137,1194,598,404,2306,208,291,92%,7250," $611,480.00 ",No,197,Elite,TRUE,Excellent,Normal,Medium,Elity Spy
PL0467,gareth_524,Gareth,Lightfoot,Tiefling,Mage,8,Suncoast,Iron Shield,Dagger,Retired,9/1/2020,60,104,39,3110,538,203,2309,603,293,79%,1001," $837,410.00 ",No,87,Rookie,FALSE,Excellent,Normal,Medium,Tanker
PL0468,seth_649,Seth,Frostborn,Halfling,Warrior,,Ashenvale,Arcane Order,Wand,Retired,1/20/2022,53,115,77,1546,,245,4433,120,222,97%,4921," $226,409.00 ",No,388,Rookie,FALSE,Excellent,Normal,Medium,Tactician
PL0469,aiden_822,,Darkthorn,Elf,Mage,68,Suncoast,None,Dagger,Active,7/19/2019,51,22,75,2149,2332,148,2438,228,3,91%,9119," $610,682.00 ",Yes,199,Elite,TRUE,Excellent,Normal,High,Reguler
PL0470,quinn_456,Quinn,Flameborn,Dragonborn,Monk,88,Silverdale,Arcane Order,Sword,Retired,9/4/2020,113,88,45,808,1601,246,3833,798,91,83%,7578," $218,831.00 ",No,391,Legend,FALSE,Excellent,Normal,Medium,Tactician
PL0471,borin_179,Borin,Ironfist,Dwarf,Monk,42,Northland,Golden Leaf,Sword,Active,10/11/2019,124,41,26,,336,191,3075,164,100,95%,4052," $228,585.00 ",Yes,386,Veteran,TRUE,Excellent,Normal,Medium,Ranger
PL0472,nova_311,Nova,Brightblade,Tiefling,Paladin,59,Darkwood,Crimson Dawn,Wand,Active,6/19/2021,129,13,25,2677,,167,3094,360,106,90%,7516," $920,184.00 ",Yes,40,Elite,TRUE,Excellent,Normal,High,Reguler
PL0473,zara_369,Zara,Silverbow,Human,Necromancer,98,Frostheim,Golden Leaf,Fists,Active,7/25/2019,29,87,113,309,1909,229,983,785,243,56%,9272," $939,403.00 ",Yes,29,Legend,TRUE,Average,Normal,Medium,Elity Spy
PL0474,nolan_968,Nolan,Swiftwind,Orc,Mage,97,Ashenvale,Steel Fang,Sword,Active,9/18/2019,89,,66,1312,1351,296,3043,829,65,79%,7982," $975,314.00 ",No,13,Legend,TRUE,Excellent,Normal,Medium,Brawler
PL0475,lira_293,Lira,Emberveil,Halfling,Bard,61,Silverdale,None,Dagger,Banned,11/6/2020,75,94,143,4863,512,312,3587,163,125,96%,8900," $574,898.00 ",No,214,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0476,tilda_107,Tilda,Stoneback,Tiefling,Monk,75,Frostheim,Steel Fang,Staff,Inactive,3/26/2019,106,128,135,613,1919,369,4504,898,160,83%,5476," $258,704.00 ",No,372,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0477,aiden_364,Aiden,Swiftwind,Gnome,Necromancer,80,Ashenvale,Crimson Dawn,Fists,Active,9/2/2023,35,42,142,2359,1930,219,938,409,138,70%,7068," $858,849.00 ",No,68,Legend,TRUE,Average,Normal,Medium,Elity Spy
PL0478,finn_997,Finn,Nightfall,Dragonborn,Ranger,26,Silverdale,Crimson Dawn,Fists,Active,10/4/2019,24,144,74,3217,1215,242,610,989,214,38%,6102," $751,926.00 ",Yes,129,Veteran,FALSE,Poor,Normal,Medium,Tanker
PL0479,nolan_774,Nolan,Nightfall,Orc,Warrior,28,Suncoast,Crimson Dawn,Dagger,Active,1/5/2023,101,105,57,2395,2761,263,586,368,131,61%,9807," $993,117.00 ",No,3,Veteran,TRUE,Average,Normal,Low,Reguler
PL0480,nolan_750,Nolan,Ironveil,Tiefling,Monk,73,Eastmoor,Golden Leaf,Wand,Active,6/8/2022,44,142,65,2215,1185,251,,644,114,83%,1005,,Yes,486,Elite,TRUE,Excellent,Normal,High,Ranger
PL0481,theron_433,Theron,Silverbow,Dragonborn,Warrior,4,Suncoast,Golden Leaf,Spear,Active,10/21/2021,119,94,49,2506,661,262,800,149,81,84%,6686," $381,395.00 ",Yes,314,Rookie,TRUE,Excellent,Normal,Medium,Ranger
PL0482,opal_761,Opal,Ironfist,Elf,Monk,77,Frostheim,Arcane Order,Spear,Active,1/2/2021,130,94,96,3552,1523,320,4227,803,254,84%,1235," $66,919.00 ",No,451,Legend,TRUE,Excellent,Normal,Medium,Tactician
PL0483,jade_236,Jade,Bloodthorn,Tiefling,Monk,96,Suncoast,Golden Leaf,Sword,Active,11/27/2020,32,72,137,,2707,241,3991,477,69,89%,210," $350,490.00 ",No,329,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0484,dune_576,Dune,Swiftwind,Gnome,Mage,99,Eastmoor,None,Axe,Active,1/20/2022,56,17,,3867,1036,123,4934,119,196,98%,2425," $696,778.00 ",No,153,Legend,TRUE,Excellent,Normal,Medium,Reguler
PL0485,jade_112,Jade,,Tiefling,Monk,96,Northland,None,Dagger,Active,3/4/2020,75,129,95,2731,,299,3238,367,165,90%,8320," $248,969.00 ",No,375,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0486,percy_532,Percy,Emberveil,Dwarf,Monk,,Ashenvale,Arcane Order,Axe,Active,3/1/2020,81,16,30,443,1650,127,3720,980,128,79%,4858," $9,522.00 ",No,481,Rookie,TRUE,Excellent,Normal,Medium,Tactician
PL0487,rosa_705,Rosa,Grimstone,Halfling,Rogue,2,,Shadow Veil,Sword,Active,3/17/2021,72,73,130,4510,1584,275,3938,459,1,90%,1496," $445,843.00 ",No,281,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0488,crix_924,Crix,Shadowstep,Dragonborn,Rogue,73,Frostheim,None,Staff,Banned,4/21/2018,62,51,112,4625,,225,3641,979,92,79%,8943," $341,034.00 ",Yes,336,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0489,brix_323,Brix,,Orc,Paladin,76,Ironpeak,None,Bow,Active,6/23/2019,148,32,122,4205,593,302,2716,717,62,79%,1698," $373,665.00 ",No,317,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0490,lyra_549,Lyra,Stoneback,Elf,Bard,88,Ironpeak,None,Fists,Retired,5/12/2022,53,60,144,819,1116,257,,632,265,85%,1024," $507,098.00 ",Yes,246,Legend,FALSE,Excellent,Normal,High,Elity Spy
PL0491,roran_648,Roran,Bloodthorn,Human,,13,Darkwood,None,Bow,Active,6/18/2019,133,69,62,1435,2050,264,2816,398,150,88%,2725," $217,079.00 ",No,392,Rookie,TRUE,Excellent,Normal,Medium,Brawler
PL0492,brynn_251,Brynn,Bloodthorn,Dragonborn,Warrior,15,Silverdale,Arcane Order,Bow,Active,2/10/2022,68,128,145,1150,1901,341,2047,338,99,86%,8676," $20,985.00 ",No,475,Rookie,TRUE,Excellent,Normal,Medium,Squad Inti
PL0493,mira_344,Mira,Swiftwind,Halfling,Paladin,53,Ashenvale,Crimson Dawn,Dagger,Retired,4/2/2018,44,72,141,4920,964,257,1745,522,11,77%,8381," $828,756.00 ",Yes,89,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0494,,Hana,Wolfsbane,Orc,Necromancer,17,Frostheim,Iron Shield,Wand,Inactive,2/22/2020,128,87,50,4347,1277,265,1681,922,49,65%,9574," $32,883.00 ",Yes,464,Rookie,FALSE,Average,Normal,Medium,Reguler
PL0495,hana_792,Hana,Flameborn,Halfling,Rogue,96,Silverdale,Golden Leaf,Dagger,Active,4/18/2022,101,143,137,2793,547,381,260,988,191,21%,9882," $796,173.00 ",Yes,108,Legend,TRUE,Poor,Overpowered,Medium,Elity Spy
PL0496,brynn_569,Brynn,Moonwhisper,Gnome,Warrior,26,Northland,Arcane Order,Wand,Active,6/21/2023,40,12,60,3879,1038,112,1972,391,49,83%,2843," $492,393.00 ",No,258,Veteran,TRUE,Excellent,Normal,Medium,Tactician
PL0497,,Tara,Lightfoot,Halfling,Ranger,85,Darkwood,Arcane Order,Staff,Active,6/26/2020,107,51,126,950,868,284,1898,319,99,0%,9390," $272,805.00 ",Yes,365,Legend,TRUE,Poor,Normal,Medium,Tactician
PL0498,finn_736,Finn,Wolfsbane,Halfling,Paladin,4,Darkwood,Golden Leaf,Fists,Inactive,2/2/2023,95,101,31,471,2939,227,3925,124,129,97%,6130," $333,113.00 ",Yes,343,Rookie,FALSE,Excellent,Normal,Medium,Ranger
PL0499,brynn_765,Brynn,Silverbow,Dwarf,Mage,19,Ashenvale,Iron Shield,Dagger,Active,2/3/2022,88,15,61,638,469,164,4903,982,206,83%,9726," $514,150.00 ",No,242,Rookie,TRUE,Excellent,Normal,Medium,Brawler
PL0500,cael_209,Cael,Grimstone,Elf,Ranger,12,Northland,None,Bow,Active,11/17/2024,99,16,115,4559,2857,,1590,50,227,97%,9756," $586,676.00 ",Yes,208,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
